title,link,comment
 预售 JAVA从入门到精通(第4版)(附光盘)+PHP从入门到精通（第3版）（附光盘1张） 编程入门推荐书 java入【好评返5元店铺礼券】22小时语音视频讲解，732个实例及源码详细分析，15个经典模块开发过程完整展现，15个企业项目开发过程完整展现，616道能力测试题目 ，369个企业面试真题,http://product.dangdang.com/1329533647.html,0条评论
 探索LEGO EV3机器人搭建与编程实用工具及技术+乐高EV3机器人自造实战书籍正版图书！道正图书专营店 z6 2册,http://product.dangdang.com/1162024348.html,0条评论
 Java EE 7权威指南：卷1（原书第5版）,http://product.dangdang.com/23698925.html,157条评论
 PHP动态网站程序设计,http://product.dangdang.com/23525570.html,28条评论
 七周七语言 卷2畅销技术图书七周七系列新佳作 深入研习对未来编程具有重要意义的7种语言 Lua Factor Elixir Elm Julia Idris MiniKanren,http://product.dangdang.com/24157569.html,84条评论
 XML基础教程（第2版）,http://product.dangdang.com/22737268.html,181条评论
 区块链开发实战：以太坊关键技术与案例分析,http://product.dangdang.com/1419820798.html,0条评论
 R语言与网络舆情处理,http://product.dangdang.com/1011196889.html,0条评论
 Java数据科学指南 数据可视化教程 数据分析实战 Java编程思想教程书,http://product.dangdang.com/1296069869.html,0条评论
 JavaScript入门经典(华章程序员书库入门经典，学练结合实战精通，视频讲解易学易懂，互动学习轻松过关。),http://product.dangdang.com/23237402.html,48条评论
 Web前端开发技术实用教程,http://product.dangdang.com/25188557.html,0条评论
 机器人Python极客编程入门与实战 Python极客团队 9787121322921,http://product.dangdang.com/1175255369.html,0条评论
 Objective-C编程全解（第3版）,http://product.dangdang.com/23623787.html,269条评论
 品创意:版式视觉设计灵感分享 庄跃辉 等 编著【好评返5元店铺礼券】好的版面会架起沟通的桥梁。本书通过2000份精选报版案例，全面提升读者构版境界。,http://product.dangdang.com/1338686857.html,0条评论
 中文版Auto CAD辅助设计案例教程 + 3ds Max家具设计实例教程 3D建模建筑机械室内设计产品设计素材 计算,http://product.dangdang.com/1044921979.html,1条评论
 Autodesk Revit Architecture 2016 官方标准教程 autodesk教程书籍 Revit建,http://product.dangdang.com/1039742479.html,0条评论
 Visual C#.NET可视化程序设计,http://product.dangdang.com/9077338.html,2条评论
 C#入门经典（第5版 涵盖Web和Windows编程以及数据库访问 C#入门必读经典）,http://product.dangdang.com/20988095.html,3608条评论
 C++数值算法（第二版）——国外计算机科学教材系列,http://product.dangdang.com/8958518.html,4条评论
 VB.NET数据库编程,http://product.dangdang.com/7109568.html,1条评论
 汇编语言教程与实验丰富实验+综合案例+多套模拟考卷,http://product.dangdang.com/25273889.html,1条评论
 OpenGL编程指南(原书第9版) 机械工业出版社【好评返5元店铺礼券】,http://product.dangdang.com/1066165557.html,0条评论
 【全2册】Docker容器 利用Kubernetes、Flannel、Cockpit和Atomic构建和部署+Dock品质好书 正版保障 优质服务 发货及时 售后无忧,http://product.dangdang.com/1447696060.html,0条评论
 ZigBee技术原理与实战 ZigBee技术书籍 无线传感器网络 ZigBee技术软硬件开发环境+物联网开发与应用,http://product.dangdang.com/1333532276.html,0条评论
 单片机原理与应用开发教程,http://product.dangdang.com/24021285.html,16条评论
 Yii框架深度剖析 从源码级别剖析Yii框架 易框架教程书籍 Yii2.0框架开发实战从入门到精通+JavaScrip,http://product.dangdang.com/1241704887.html,0条评论
 Python计算机视觉编程+像计算机科学家一样思考Python第2版 计算机 程序设计 编程语言,http://product.dangdang.com/1237830687.html,0条评论
 软件原理与工程——ASP.NET MVC案例教程（21世纪软件工程专业规划教材）,http://product.dangdang.com/23567035.html,8条评论
 高级语言程序设计,http://product.dangdang.com/20637633.html,44条评论
 和孩子一起玩编程&编程真好玩 共2册,http://product.dangdang.com/1355362569.html,0条评论
 C语言深度解剖--解开程序员面试笔试的秘密（博客藏经阁）,http://product.dangdang.com/20893835.html,461条评论
 高效Web前端开发之路——YUI 3.15,http://product.dangdang.com/23633837.html,9条评论
 Java设计模式（第2版）（精装英文版）,http://product.dangdang.com/9310405.html,11条评论
 Node.js实战 (美)坎特伦 9787115352460全新正版图书,http://product.dangdang.com/1174836595.html,0条评论
 HTML 5与CSS 3权威指南（第2版 下册）（标杆之作，第1版累计印刷10余次，销量超50000册，4大网店评论超,http://product.dangdang.com/23200994.html,757条评论
 Swift语言实战晋级,http://product.dangdang.com/23627910.html,146条评论
 Spring实战 第4版+Spring Data实战,http://product.dangdang.com/1257686287.html,0条评论
 实用计算机数值计算方法及程序设计（C语言版）（高等学校教材·计算机科学与技术）,http://product.dangdang.com/20207791.html,26条评论
 （区域包邮）TZ强化学习精要：核心算法与TensorFlow实现+深入浅出强化学习：原理入门 （共2本）9787121用通俗幽默的语言深入浅出地介绍了强化学习的基本算法与代码实现，为读者构建了一个完整的强化学习知识体系，同时介绍了这些算法的具体实现方式。,http://product.dangdang.com/1351878078.html,0条评论
 程序员面试笔试宝典（一本计算机相关专业毕业生面试笔试的百科全书，同时也适合于期望在计算机软硬件行业大显身手的计算机爱好,http://product.dangdang.com/22896568.html,787条评论
 Java程序设计与实例,http://product.dangdang.com/23781741.html,24条评论
 Arduino编程指南 75个智能硬件程序设计技巧+米思齐实战手册 Arduino图形化编程指南 创客教育 单片机 A,http://product.dangdang.com/1245991087.html,0条评论
 互联网金融法律与风险控制（第2版）/互联网金融/互联网+/金融投资/风险管理/众筹书籍+量化投资 以Python为工具,http://product.dangdang.com/1330742776.html,0条评论
 包邮 VR/AR/MR开发实战——基于Unity与UE4引擎+AR与VR开发实战 VR虚拟现实技术标题书名定价198元加岛上书店定价35元为此套装总定价233元。部分商品主图未添加岛上书店图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,http://product.dangdang.com/1191888379.html,0条评论
 代码之美,http://product.dangdang.com/20357133.html,539条评论
 Spark Streaming技术内幕及源码剖析 王家林 夏阳 9787302464914,http://product.dangdang.com/1189302569.html,0条评论
 小程序实战视频课：微信小程序开发全案精讲 刘刚 9787115463012 人民邮电出版社 正品 枫林苑图书专营店本店所售均为正版图书，请放心购买！客服回复不过来致电：15726655835,http://product.dangdang.com/1396578685.html,0条评论
 软件驱魔：调试和优化遗留代码的艺术（遗留代码调试和优化领域经典之作，系统讲解有效的调试技术和实用的优化策略）,http://product.dangdang.com/23471929.html,80条评论
 CSS禅意花园-(修订版)9787115283764(谢伊),http://product.dangdang.com/1454047733.html,0条评论
 C++标准库（第2版）,http://product.dangdang.com/1036573895.html,0条评论
 编程之法:面试和算法心得 程序员代码面试指南:IT名企算法与数据结构题目*解2本,http://product.dangdang.com/1307925473.html,19条评论
 区域包邮2K9787111569510 开源容器云OpenShift：构建基于Kubernetes的企业应用云平台本书介绍的OpenShift是基于Docker和Kubernetes构建的开源的容器云，是为帮助企业、组织搭建及管理基于容器的应用平台产生的解决方案,http://product.dangdang.com/1468521686.html,1条评论
 Java EE 6权威指南：基础篇（第4版）(Oracle Java EE 6文档团队成员精准解说Java EE 6平Oracle Java EE 6文档团队成员精准解说Java EE 6平台,http://product.dangdang.com/22869585.html,121条评论
 程序员入门 全9册 java+C语言+Python+C#+C++从入门到精通 编程思想从入门到实践标题书名定价703.7元加活着定价为28元为此套装总定价731.7元。部分商品主图未添加活着图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,http://product.dangdang.com/1309037859.html,0条评论
 Pro ENGINEER中文野火版5.0数控加工教程增值版 proe5.0全套视频教程书籍 +SOLIDWORKS 工,http://product.dangdang.com/1042899479.html,0条评论
 程序员面试笔试宝典 第2版 何昊 9787111487876全新正版图书,http://product.dangdang.com/1103131344.html,0条评论
 看透Spring MVC：源代码分析与实践 9787111516682,http://product.dangdang.com/1135114377.html,0条评论
 ABAQUS 6 14中文版有限元分析从入门到精通 丁源 9787302449157,http://product.dangdang.com/1189147369.html,0条评论
 Node js微服务 (美)David Gonzalez(大卫 冈萨雷斯),赵震一 9787121305245,http://product.dangdang.com/1101619090.html,3条评论
 零基础CAD实战与实例篇 服装cad软件教程书籍+ CorelDRAW X5平面广告设计经典108例 服装款式打板推板,http://product.dangdang.com/1044809779.html,0条评论
 MyBatis技术内幕 MyBatis编程入门教程书籍+HTML5与CSS3从入门到精通（第3版） 深入浅出MyBat,http://product.dangdang.com/1044287679.html,0条评论
 编译原理,http://product.dangdang.com/20888570.html,15条评论
 疯狂Swift讲义(含CD光盘1张)以OS X 10.10为平台、基于Xcode 6.1版本写成的Swift语言iOS APP开发专著,http://product.dangdang.com/23625423.html,294条评论
 网络程序设计：基于Java 8,http://product.dangdang.com/24197017.html,10条评论
 Excel VBA高效办公经典108例（二版）,http://product.dangdang.com/20563418.html,2条评论
 Node.js设计模式(第2版) 电子工业出版社【好评返5元店铺礼券】,http://product.dangdang.com/1284808877.html,0条评论
 Java程序员面试宝典（第三版）/欧立奇朱梅段韬/电子工业出版社/计算机与互联网程语言与程序设计,http://product.dangdang.com/1189923176.html,0条评论
 Windows8开发权威指南：HTML5和JavaScript卷（附1光盘）,http://product.dangdang.com/23246652.html,81条评论
 妙手回春：网站可用性测试及优化指南(修订版),http://product.dangdang.com/23446620.html,118条评论
 编译原理,http://product.dangdang.com/24143522.html,1条评论
 jQuery与JavaScript入门经典,http://product.dangdang.com/23580405.html,32条评论
 编译原理（第2版）,http://product.dangdang.com/22579454.html,848条评论
 Intel 汇编语言程序设计(第五版),http://product.dangdang.com/20025415.html,480条评论
 Java并发编程实战/Jolt大奖提名图书/Java并发编程/JAVA入门/java实操/java编程/计算机书籍/j,http://product.dangdang.com/1333736576.html,0条评论
 程序员成长课堂--C语言标准教程(附光盘),http://product.dangdang.com/21004631.html,15条评论
 UG NX 10.0产品建模实例教程,http://product.dangdang.com/25118224.html,2条评论
 Node应用程序构建——使用MongoDB和Backbone,http://product.dangdang.com/23453639.html,135条评论
 编程原本(STL之父Alexander Stepanov力作,裘宗燕老师倾情献译,追溯数学原理,探求编程的本质),http://product.dangdang.com/22577577.html,333条评论
 Visual C++程序设计与项目实践(含光盘1张),http://product.dangdang.com/22452374.html,74条评论
